Student_ID,Name,Age,Marks,Department,Email
3285,Student_3285,,50,MIT-AI,student3285@example.com
3286,Student_3286,,79,MIT-AI,student3286@example.com
3287,Student_3287,,77,MIT-AI,student3287@example.com
3288,Student_3288,28,,MIT-AI,student3288@example.com
3289,Student_3289,25,87,BCA,student3289@example.com
3290,Student_3290,,69,BSc CSIT,student3290@example.com
3291,Student_3291,,43,BSc CSIT,student3291@example.com
3292,Student_3292,22,41,BIT,student3292@example.com
3293,Student_3293,,52,BCA,student3293@example.com
3294,Student_3294,22,78,BIT,student3294@example.com
3295,Student_3295,25,56,MIT-AI,student3295@example.com
3296,Student_3296,,62,BSc CSIT,student3296@example.com
3297,Student_3297,24,84,BIT,student3297@example.com
3298,Student_3298,,49,BCA,student3298@example.com
3299,Student_3299,,52,BSc CSIT,student3299@example.com
3300,Student_3300,19,81,BCA,student3300@example.com
3301,Student_3301,,78,BSc CSIT,student3301@example.com
3302,Student_3302,21,81,BCA,student3302@example.com
3303,Student_3303,18,68,BCA,student3303@example.com
3304,Student_3304,,,BSc CSIT,student3304@example.com
3305,Student_3305,,,BCA,student3305@example.com
3306,Student_3306,,75,BCA,student3306@example.com
3307,Student_3307,,99,MIT-AI,student3307@example.com
3308,Student_3308,,43,BSc CSIT,student3308@example.com
3309,Student_3309,,,BIT,student3309@example.com
3310,Student_3310,,55,BSc CSIT,student3310@example.com
3311,Student_3311,27,80,BSc CSIT,student3311@example.com
3312,Student_3312,19,45,MIT-AI,student3312@example.com
3313,Student_3313,27,81,BIT,student3313@example.com
3314,Student_3314,,96,BIT,student3314@example.com
3315,Student_3315,,67,BIT,student3315@example.com
3316,Student_3316,26,75,BCA,student3316@example.com
3317,Student_3317,23,62,BCA,student3317@example.com
3318,Student_3318,,51,BCA,student3318@example.com
3319,Student_3319,23,81,BIT,student3319@example.com
3320,Student_3320,19,70,BSc CSIT,student3320@example.com
3321,Student_3321,18,51,BSc CSIT,student3321@example.com
3322,Student_3322,,99,BIT,student3322@example.com
3323,Student_3323,20,,BIT,student3323@example.com
3324,Student_3324,18,64,MIT-AI,student3324@example.com
3325,Student_3325,25,97,BCA,student3325@example.com
3326,Student_3326,29,90,BCA,student3326@example.com
3327,Student_3327,18,68,BCA,student3327@example.com
3328,Student_3328,25,58,MIT-AI,student3328@example.com
3329,Student_3329,,,MIT-AI,student3329@example.com
3330,Student_3330,26,63,MIT-AI,student3330@example.com
3331,Student_3331,26,72,BIT,student3331@example.com
3332,Student_3332,29,75,MIT-AI,student3332@example.com
3333,Student_3333,,84,BSc CSIT,student3333@example.com
3334,Student_3334,,79,BIT,student3334@example.com
3335,Student_3335,21,93,BIT,student3335@example.com
3336,Student_3336,22,85,BCA,student3336@example.com
3337,Student_3337,23,,BCA,student3337@example.com
3338,Student_3338,26,41,MIT-AI,student3338@example.com
3339,Student_3339,28,47,BSc CSIT,student3339@example.com
3340,Student_3340,29,52,BIT,student3340@example.com
3341,Student_3341,21,69,BIT,student3341@example.com
3342,Student_3342,23,40,BIT,student3342@example.com
3343,Student_3343,18,51,BCA,student3343@example.com
3344,Student_3344,,88,BCA,student3344@example.com
3345,Student_3345,,46,BSc CSIT,student3345@example.com
3346,Student_3346,21,87,BCA,student3346@example.com
3347,Student_3347,,53,BSc CSIT,student3347@example.com
3348,Student_3348,,81,BCA,student3348@example.com
3349,Student_3349,,74,BSc CSIT,student3349@example.com
3350,Student_3350,,,BCA,student3350@example.com
3351,Student_3351,,51,BCA,student3351@example.com
3352,Student_3352,,79,MIT-AI,student3352@example.com
3353,Student_3353,25,,MIT-AI,student3353@example.com
3354,Student_3354,23,96,MIT-AI,student3354@example.com
3355,Student_3355,,63,BSc CSIT,student3355@example.com
3356,Student_3356,,40,BSc CSIT,student3356@example.com
3357,Student_3357,18,56,BSc CSIT,student3357@example.com
3358,Student_3358,,77,BSc CSIT,student3358@example.com
3359,Student_3359,25,67,MIT-AI,student3359@example.com
3360,Student_3360,26,72,BIT,student3360@example.com
3361,Student_3361,20,63,BCA,student3361@example.com
3362,Student_3362,,86,BCA,student3362@example.com
3363,Student_3363,18,84,BSc CSIT,student3363@example.com
3364,Student_3364,,45,MIT-AI,student3364@example.com
3365,Student_3365,22,60,BIT,student3365@example.com
3366,Student_3366,18,84,MIT-AI,student3366@example.com
3367,Student_3367,,93,BCA,student3367@example.com
3368,Student_3368,,43,BSc CSIT,student3368@example.com
3369,Student_3369,,72,BSc CSIT,student3369@example.com
3370,Student_3370,24,94,MIT-AI,student3370@example.com
3371,Student_3371,,49,BSc CSIT,student3371@example.com
3372,Student_3372,29,,BIT,student3372@example.com
3373,Student_3373,,75,BCA,student3373@example.com
3374,Student_3374,29,52,BIT,student3374@example.com
3375,Student_3375,18,75,MIT-AI,student3375@example.com
3376,Student_3376,22,87,BCA,student3376@example.com
3377,Student_3377,27,48,BIT,student3377@example.com
3378,Student_3378,,70,BIT,student3378@example.com
3379,Student_3379,,43,BIT,student3379@example.com
3380,Student_3380,21,97,BCA,student3380@example.com
3381,Student_3381,,59,BCA,student3381@example.com
3382,Student_3382,,47,BSc CSIT,student3382@example.com
3383,Student_3383,,,MIT-AI,student3383@example.com
3384,Student_3384,,75,BSc CSIT,student3384@example.com
3385,Student_3385,,48,MIT-AI,student3385@example.com
3386,Student_3386,19,,BCA,student3386@example.com
3387,Student_3387,,63,BIT,student3387@example.com
3388,Student_3388,18,76,BSc CSIT,student3388@example.com
3389,Student_3389,,80,BCA,student3389@example.com
3390,Student_3390,23,79,BCA,student3390@example.com
3391,Student_3391,,69,BCA,student3391@example.com
3392,Student_3392,27,65,BSc CSIT,student3392@example.com
3393,Student_3393,27,43,BCA,student3393@example.com
3394,Student_3394,,91,MIT-AI,student3394@example.com
3395,Student_3395,22,40,MIT-AI,student3395@example.com
3396,Student_3396,21,59,BIT,student3396@example.com
3397,Student_3397,28,,BSc CSIT,student3397@example.com
3398,Student_3398,23,84,BSc CSIT,student3398@example.com
3399,Student_3399,,63,BSc CSIT,student3399@example.com
3400,Student_3400,18,67,BSc CSIT,student3400@example.com
3401,Student_3401,,67,BSc CSIT,student3401@example.com
3402,Student_3402,,44,BCA,student3402@example.com
3403,Student_3403,26,,BCA,student3403@example.com
3404,Student_3404,,93,MIT-AI,student3404@example.com
3405,Student_3405,25,,BSc CSIT,student3405@example.com
3406,Student_3406,24,69,BSc CSIT,student3406@example.com
3407,Student_3407,20,60,BSc CSIT,student3407@example.com
3408,Student_3408,19,81,MIT-AI,student3408@example.com
3409,Student_3409,,55,BSc CSIT,student3409@example.com
3410,Student_3410,,,BSc CSIT,student3410@example.com
3411,Student_3411,,51,BCA,student3411@example.com
3412,Student_3412,,71,MIT-AI,student3412@example.com
3413,Student_3413,,64,BCA,student3413@example.com
3414,Student_3414,,42,BIT,student3414@example.com
3415,Student_3415,29,65,BSc CSIT,student3415@example.com
3416,Student_3416,21,75,BIT,student3416@example.com
3417,Student_3417,,56,BSc CSIT,student3417@example.com
3418,Student_3418,23,66,BIT,student3418@example.com
3419,Student_3419,,92,BCA,student3419@example.com
3420,Student_3420,,91,MIT-AI,student3420@example.com
3421,Student_3421,20,61,BIT,student3421@example.com
3422,Student_3422,18,93,BCA,student3422@example.com
3423,Student_3423,28,84,BIT,student3423@example.com
3424,Student_3424,,97,BIT,student3424@example.com
3425,Student_3425,27,77,MIT-AI,student3425@example.com
3426,Student_3426,22,74,BCA,student3426@example.com
3427,Student_3427,27,,MIT-AI,student3427@example.com
3428,Student_3428,27,46,BSc CSIT,student3428@example.com
3429,Student_3429,20,42,MIT-AI,student3429@example.com
3430,Student_3430,25,45,MIT-AI,student3430@example.com
3431,Student_3431,27,52,BIT,student3431@example.com
3432,Student_3432,18,85,BIT,student3432@example.com
3433,Student_3433,28,54,BIT,student3433@example.com
3434,Student_3434,,65,BCA,student3434@example.com
3435,Student_3435,20,87,MIT-AI,student3435@example.com
3436,Student_3436,,72,BSc CSIT,student3436@example.com
3437,Student_3437,,54,BIT,student3437@example.com
3438,Student_3438,25,95,BSc CSIT,student3438@example.com
3439,Student_3439,22,78,MIT-AI,student3439@example.com
3440,Student_3440,25,99,MIT-AI,student3440@example.com
3441,Student_3441,,80,MIT-AI,student3441@example.com
3442,Student_3442,28,86,BSc CSIT,student3442@example.com
3443,Student_3443,,53,BSc CSIT,student3443@example.com
3444,Student_3444,29,58,BSc CSIT,student3444@example.com
3445,Student_3445,19,67,MIT-AI,student3445@example.com
3446,Student_3446,28,63,MIT-AI,student3446@example.com
3447,Student_3447,21,89,BIT,student3447@example.com
3448,Student_3448,26,80,BCA,student3448@example.com
3449,Student_3449,21,72,BSc CSIT,student3449@example.com
3450,Student_3450,,51,BCA,student3450@example.com
3451,Student_3451,,49,BSc CSIT,student3451@example.com
3452,Student_3452,27,46,BSc CSIT,student3452@example.com
3453,Student_3453,25,85,BCA,student3453@example.com
3454,Student_3454,,97,BCA,student3454@example.com
3455,Student_3455,27,,BSc CSIT,student3455@example.com
3456,Student_3456,,54,MIT-AI,student3456@example.com
3457,Student_3457,23,93,BIT,student3457@example.com
3458,Student_3458,22,40,BSc CSIT,student3458@example.com
3459,Student_3459,22,84,BIT,student3459@example.com
3460,Student_3460,20,59,MIT-AI,student3460@example.com
3461,Student_3461,,94,MIT-AI,student3461@example.com
3462,Student_3462,,41,BIT,student3462@example.com
3463,Student_3463,22,42,BSc CSIT,student3463@example.com
3464,Student_3464,24,75,BIT,student3464@example.com
3465,Student_3465,,,BSc CSIT,student3465@example.com
3466,Student_3466,26,93,BCA,student3466@example.com
3467,Student_3467,,68,BSc CSIT,student3467@example.com
3468,Student_3468,22,83,BCA,student3468@example.com
3469,Student_3469,19,96,BCA,student3469@example.com
3470,Student_3470,,75,BIT,student3470@example.com
3471,Student_3471,,93,BCA,student3471@example.com
3472,Student_3472,24,83,BIT,student3472@example.com
3473,Student_3473,25,78,BIT,student3473@example.com
3474,Student_3474,21,91,MIT-AI,student3474@example.com
3475,Student_3475,20,93,BIT,student3475@example.com
3476,Student_3476,24,42,MIT-AI,student3476@example.com
3477,Student_3477,19,76,MIT-AI,student3477@example.com
3478,Student_3478,22,83,BIT,student3478@example.com
3479,Student_3479,24,51,BSc CSIT,student3479@example.com
3480,Student_3480,,98,BSc CSIT,student3480@example.com
3481,Student_3481,,97,BIT,student3481@example.com
3482,Student_3482,19,59,BCA,student3482@example.com
3483,Student_3483,,62,BIT,student3483@example.com
3484,Student_3484,29,,BCA,student3484@example.com
3485,Student_3485,18,71,BSc CSIT,student3485@example.com
3486,Student_3486,24,46,BCA,student3486@example.com
3487,Student_3487,,,BIT,student3487@example.com
3488,Student_3488,,83,BCA,student3488@example.com
3489,Student_3489,,41,MIT-AI,student3489@example.com
3490,Student_3490,,53,MIT-AI,student3490@example.com
3491,Student_3491,,94,BIT,student3491@example.com
3492,Student_3492,19,55,BIT,student3492@example.com
3493,Student_3493,24,63,BIT,student3493@example.com
3494,Student_3494,20,46,BSc CSIT,student3494@example.com
3495,Student_3495,26,43,BSc CSIT,student3495@example.com
3496,Student_3496,,91,BSc CSIT,student3496@example.com
3497,Student_3497,22,99,MIT-AI,student3497@example.com
3498,Student_3498,24,76,BCA,student3498@example.com
3499,Student_3499,,85,MIT-AI,student3499@example.com
3500,Student_3500,18,80,BCA,student3500@example.com
3501,Student_3501,,44,BCA,student3501@example.com
3502,Student_3502,28,,BIT,student3502@example.com
3503,Student_3503,19,44,BIT,student3503@example.com
3504,Student_3504,,42,BSc CSIT,student3504@example.com
3505,Student_3505,18,81,BIT,student3505@example.com
3506,Student_3506,28,47,MIT-AI,student3506@example.com
3507,Student_3507,29,65,MIT-AI,student3507@example.com
3508,Student_3508,,49,MIT-AI,student3508@example.com
3509,Student_3509,26,73,BIT,student3509@example.com
3510,Student_3510,,85,BIT,student3510@example.com
3511,Student_3511,,98,BCA,student3511@example.com
3512,Student_3512,,75,BCA,student3512@example.com
3513,Student_3513,24,92,BIT,student3513@example.com
3514,Student_3514,28,51,MIT-AI,student3514@example.com
3515,Student_3515,18,59,BIT,student3515@example.com
3516,Student_3516,20,68,BSc CSIT,student3516@example.com
3517,Student_3517,,53,BSc CSIT,student3517@example.com
3518,Student_3518,,87,MIT-AI,student3518@example.com
3519,Student_3519,,44,BSc CSIT,student3519@example.com
3520,Student_3520,,97,BIT,student3520@example.com
3521,Student_3521,,,BIT,student3521@example.com
3522,Student_3522,,66,BCA,student3522@example.com
3523,Student_3523,,43,BSc CSIT,student3523@example.com
3524,Student_3524,,68,BSc CSIT,student3524@example.com
3525,Student_3525,,42,BSc CSIT,student3525@example.com
3526,Student_3526,,72,BSc CSIT,student3526@example.com
3527,Student_3527,26,69,MIT-AI,student3527@example.com
3528,Student_3528,25,75,MIT-AI,student3528@example.com
3529,Student_3529,27,48,BIT,student3529@example.com
3530,Student_3530,,40,BSc CSIT,student3530@example.com
3531,Student_3531,,,BCA,student3531@example.com
3532,Student_3532,21,62,BIT,student3532@example.com
3533,Student_3533,,,BIT,student3533@example.com
3534,Student_3534,,71,MIT-AI,student3534@example.com
3535,Student_3535,,63,BIT,student3535@example.com
3536,Student_3536,,45,BCA,student3536@example.com
3537,Student_3537,,52,BSc CSIT,student3537@example.com
3538,Student_3538,,88,BIT,student3538@example.com
3539,Student_3539,25,54,BCA,student3539@example.com
3540,Student_3540,,97,MIT-AI,student3540@example.com
3541,Student_3541,,92,MIT-AI,student3541@example.com
3542,Student_3542,26,69,BSc CSIT,student3542@example.com
3543,Student_3543,,51,BIT,student3543@example.com
3544,Student_3544,,79,BCA,student3544@example.com
3545,Student_3545,22,98,MIT-AI,student3545@example.com
3546,Student_3546,,87,BCA,student3546@example.com
3547,Student_3547,,74,MIT-AI,student3547@example.com
3548,Student_3548,22,67,MIT-AI,student3548@example.com
3549,Student_3549,,99,BSc CSIT,student3549@example.com
3550,Student_3550,18,43,BCA,student3550@example.com
3551,Student_3551,26,46,BCA,student3551@example.com
3552,Student_3552,,86,BCA,student3552@example.com
3553,Student_3553,21,82,MIT-AI,student3553@example.com
3554,Student_3554,20,55,BSc CSIT,student3554@example.com
3555,Student_3555,,61,BCA,student3555@example.com
3556,Student_3556,18,85,BIT,student3556@example.com
3557,Student_3557,,94,BCA,student3557@example.com
3558,Student_3558,24,84,MIT-AI,student3558@example.com
3559,Student_3559,,,BSc CSIT,student3559@example.com
3560,Student_3560,,64,BCA,student3560@example.com
3561,Student_3561,,89,BCA,student3561@example.com
3562,Student_3562,29,42,BCA,student3562@example.com
3563,Student_3563,,91,BIT,student3563@example.com
3564,Student_3564,,61,MIT-AI,student3564@example.com
3565,Student_3565,,70,BIT,student3565@example.com
3566,Student_3566,25,76,BIT,student3566@example.com
3567,Student_3567,18,61,MIT-AI,student3567@example.com
3568,Student_3568,29,66,MIT-AI,student3568@example.com
3569,Student_3569,18,95,BCA,student3569@example.com
3570,Student_3570,18,41,MIT-AI,student3570@example.com
3571,Student_3571,,61,BCA,student3571@example.com
3572,Student_3572,21,96,BIT,student3572@example.com
3573,Student_3573,21,92,BCA,student3573@example.com
3574,Student_3574,25,56,MIT-AI,student3574@example.com
3575,Student_3575,18,87,BCA,student3575@example.com
3576,Student_3576,,95,BIT,student3576@example.com
3577,Student_3577,,59,MIT-AI,student3577@example.com
3578,Student_3578,28,63,MIT-AI,student3578@example.com
3579,Student_3579,18,,BSc CSIT,student3579@example.com
3580,Student_3580,26,70,BCA,student3580@example.com
3581,Student_3581,27,91,BCA,student3581@example.com
3582,Student_3582,29,82,BCA,student3582@example.com
3583,Student_3583,,47,BIT,student3583@example.com
3584,Student_3584,24,96,BIT,student3584@example.com
3585,Student_3585,,92,MIT-AI,student3585@example.com
3586,Student_3586,,44,MIT-AI,student3586@example.com
3587,Student_3587,,41,BIT,student3587@example.com
3588,Student_3588,22,96,BCA,student3588@example.com
3589,Student_3589,,98,BCA,student3589@example.com
3590,Student_3590,,43,BIT,student3590@example.com
3591,Student_3591,20,74,BCA,student3591@example.com
3592,Student_3592,,73,BIT,student3592@example.com
3593,Student_3593,18,42,BCA,student3593@example.com
3594,Student_3594,28,87,BCA,student3594@example.com
3595,Student_3595,19,59,BSc CSIT,student3595@example.com
3596,Student_3596,19,48,MIT-AI,student3596@example.com
3597,Student_3597,,45,BCA,student3597@example.com
3598,Student_3598,29,,BCA,student3598@example.com
3599,Student_3599,,86,BIT,student3599@example.com
3600,Student_3600,20,44,BSc CSIT,student3600@example.com
3601,Student_3601,,80,BSc CSIT,student3601@example.com
3602,Student_3602,22,95,BIT,student3602@example.com
3603,Student_3603,,77,BIT,student3603@example.com
